Epoch,loss_G,loss_D,loss_GAN,loss_content,loss_real,loss_fake,PSNR,SSIM
30,0.04172165812865184,0.003845126474881248,0.9981521542664546,0.040723505886686835,0.004077522830064794,0.0036127300529628045,15.234280252255788,0.449705264210701
31,0.04149886792537513,0.003884999544187716,0.9963828625193067,0.04050248498275022,0.0041909977855979445,0.003579001347267419,15.285332741445174,0.45483896785229444
32,0.041320317039254366,0.003955591682071803,0.9949077534827457,0.04032540945395543,0.004129840734349504,0.0037813426594540574,15.423987187030395,0.4522900065407157
33,0.04115945100784302,0.00481176726181938,0.9969788497420633,0.04016247208995424,0.004791265549316148,0.004832268958009637,15.392103187914351,0.45763946704566477
34,0.040954492891290384,0.004091079563353282,0.9935489930924336,0.039960943850552204,0.004470515149426024,0.0037116440217704718,15.431703207087448,0.45837946464866397
35,0.04093800758005707,0.003613657328436614,0.9978471717257409,0.03994016040852116,0.003852941101761001,0.0033743734928263222,15.379363449318731,0.46029216118901967
36,0.04059599178611852,0.003438162789413124,1.0025386445841211,0.039593453121602916,0.0036135793761439194,0.0032627462175123063,15.45142812297149,0.45385767144709827
37,0.040364197057903194,0.0036891563839996887,0.9960423924361065,0.03936815458782919,0.003953733533371691,0.003424579276151623,15.45934444655958,0.461169404566288
38,0.04029631778408008,0.0030006820196582444,1.0013327063268918,0.03929498514077466,0.0032213676459850018,0.002779996396297482,15.359921653436102,0.4561771858930588
39,0.04010494777066692,0.0029304861728766353,0.9926536489444174,0.03911229398599855,0.003143032766570141,0.002717939556938163,15.432044706129687,0.45926247075200083
40,0.03998258213993091,0.0026795424440887515,1.0003407001495361,0.03898224151533121,0.0029225215926813853,0.0024365633177410835,14.95397077826543,0.44665154500305654
41,0.0397583732417055,0.0027463251819751064,0.9945171657641223,0.03876385600513713,0.002966907281713311,0.0025257430792709067,15.429439148287912,0.46026511581242086
42,0.039621070335814905,0.0028522742176606396,0.9978922100583459,0.03862317805742003,0.003001851473110402,0.0027026969399659116,15.381113925803387,0.45562745513767006
43,0.03910084972810594,0.16005828059990268,0.5680795514090046,0.03853277007865298,0.1765976710924226,0.1435188924801791,15.241172014421519,0.45988047973811624
44,0.03931307548265548,0.003819865413354176,0.9909532332116631,0.03832212223368845,0.004284859072879716,0.0033548717716246085,15.547169995718114,0.4649920014515519
45,0.039298117018429335,0.0031308739455001558,0.9895696541306319,0.038308547275840855,0.0034026318054741164,0.002859116078111207,15.473645507770001,0.46451983343809844
46,0.03907543064872171,0.0030953397701500326,0.9926192638980356,0.03808281150688032,0.0033141264223321607,0.0028765531209339,15.346223127922663,0.4564642226472497
47,0.0390306051559509,0.003247844876875733,0.9899736950351934,0.038040631349868834,0.0033315560368192233,0.003164133672442311,15.490494693847205,0.45298226792365315
48,0.038851247946168205,0.0029895016078238085,0.9995987168542898,0.03785164901025736,0.003177708883882518,0.0028012942694791943,15.513766780681507,0.4587744663134217
49,0.03869819002831058,0.0028122997231734025,0.9996188355099623,0.03769857111345431,0.002940723310657747,0.00268387618017899,15.512846034269732,0.4609011986777186
50,0.0386077210449489,0.0032061489542151334,1.0049849057653149,0.03760273607483335,0.003175338808814906,0.003236959069955406,15.530924030297255,0.458504433400929
51,0.038467406348627844,0.002207092823650522,1.0026552225374112,0.037464751061170726,0.002424839612654155,0.0019893460895178045,15.517186449557682,0.4583894200176001
52,0.03836223025135933,0.002067988200089449,0.997967411758034,0.037364262707863645,0.0022964044533385214,0.0018395719631533523,15.56855854705909,0.4623547195121646
53,0.03818471326380019,0.0020081443514876588,0.9957611241917701,0.03718895220737548,0.0022186152021560794,0.0017976735156492159,15.604812435374903,0.4636195877864957
54,0.03802522760667619,0.001882215679302859,1.0005861433448306,0.03702464161120403,0.0020968283683797167,0.0016676029791035185,15.533506029111239,0.46364601626992225
55,0.03792340104367323,0.0018720505180750873,0.9995949534094257,0.03692380595169249,0.002095435841667472,0.001648665187067714,15.465895004354923,0.45945515705645085
56,0.037866940069350465,0.0018414954505089646,1.0017665256360533,0.03686517332294944,0.002003015928818684,0.0016799749833217282,15.597767986978763,0.4647818664684892
57,0.03775737712242801,0.0017381207372364439,1.0008269574991457,0.03675655007457278,0.0019392473363631945,0.0015369941269872105,15.601437835632069,0.45730406867712736
58,0.03761446582758503,0.0017541540619045212,0.9992395559693598,0.036615226251684174,0.0019170453780846801,0.0015912627531393508,15.491604517847346,0.4609779847636819
59,0.03750030043873058,0.0017479359124828676,0.9958229459774722,0.036504477476048625,0.0019059027990053414,0.001589969029667888,15.617643046547975,0.46468467797338964
60,0.03742725110262822,0.0016075179016419277,0.9970445040684597,0.03643020664810375,0.0017797159287592124,0.0014353198596946657,15.62125528018031,0.46668532633036375
61,0.037286632213812725,0.001634697200712647,1.000301640884132,0.036286330574257356,0.0017849517871987573,0.0014844426068115482,15.620507369292604,0.46470028372853994
62,0.03720672006250187,0.001580474346543953,0.9968123485328285,0.03620990771491816,0.00170961249201517,0.0014513362077462255,15.512765960138303,0.4641302999332547
63,0.037133214081738405,0.0015907263150438666,0.9975924302058615,0.0361356216536206,0.0017364743368842514,0.0014449782917204841,15.69702607045988,0.4667356862947345
64,0.03705420940639866,0.0015012512182235528,0.9953214590716514,0.03605888783931732,0.001656580372316063,0.0013459220715460315,15.631526807842473,0.4672457629591227
65,0.03692116749704264,0.0014662171927559528,1.0003815855190252,0.03592078601288947,0.00160195526836001,0.0013304791171518955,15.590304189172265,0.4682373013198376
66,0.036739164927772655,0.0014171575064100563,1.001057505607605,0.035738107386478195,0.001548658559620855,0.001285656434661786,15.62836467019375,0.4617857719063759
67,0.036703641152685616,0.0013950484097419176,0.9978158193029416,0.03570582515969398,0.0015228925344006271,0.0012672042887907024,15.621945405470168,0.4673150431364775
68,0.036644515978872395,0.0013153101310169526,1.002696416560252,0.03564181942848643,0.0014656223015634307,0.0011649979753004518,15.683021444163046,0.4665351651608944
69,0.03659521510741513,0.0014090375036036797,0.9955257412734305,0.03559968938493425,0.0015504023336040177,0.0012676726773108362,15.66022358566004,0.46779345627874136
70,0.03642141548501458,0.0014213977031599565,1.0001175285904271,0.03542129786768157,0.0015220824157475097,0.001320712986864909,15.697998704899534,0.4650147052779794
71,0.036252744851788136,0.0013960307014655251,0.9993605158131593,0.035253384287000464,0.0015184170378158522,0.0012736443469484758,15.724989679379464,0.4680238148123026
72,0.03628683401046285,0.0013701109360950957,0.997922396963569,0.035288911573826125,0.0015135441178598316,0.0012266777606331001,15.602554785142837,0.4653257524445653
73,0.03617295013016956,0.0014231763342632704,0.9951296088042533,0.03517782037994664,0.0015701565677952614,0.001276196103697275,15.577038781041203,0.46464519181847574
74,0.03609968029010068,0.0012922831670126053,0.9998314187025569,0.03509984880828174,0.0014380421170632645,0.001146524220298691,15.650317930711164,0.47009727054834366
75,0.03594009457215382,0.0012076396019061564,1.0002328791436117,0.03493986170810119,0.0013293451384884442,0.0010859340816368438,15.706718139536012,0.4696517827361822
76,0.035902411410003714,0.0012290016199301953,0.9969808876894082,0.034905430475238024,0.0013561249372495967,0.0011018783267095068,15.76599806680904,0.4708815791755915
77,0.03582658668517307,0.0011687770339061216,0.9973404851688701,0.034829246010749965,0.0012941604508324319,0.0010433936058573282,15.698879241960231,0.4695321065559983
78,0.035692584647494516,0.0012301063331164371,0.998246454888848,0.034694338229241645,0.0013684944470656242,0.0010917182284359863,15.786239278255936,0.473521741963923
79,0.035661236305904995,0.0011841057303693787,0.9980213011905645,0.03466321485247582,0.0013299619127954741,0.0010382495460895358,15.667875109183429,0.4713963591232896
80,0.03554567765847892,0.0011522785707074367,0.9992426379471068,0.03454643510471864,0.001282035743900735,0.0010225213923236462,15.72295689335754,0.4713578449711204
81,0.035476649974941446,0.001344394744418348,0.993734017299239,0.03448291605777422,0.0015088997864324575,0.0011798896912817553,15.662605284676697,0.47307574628293514
82,0.035426576010835396,0.0011377418873487575,0.9980130639805156,0.03442856294524138,0.0012800832105515775,0.0009954005470914635,15.810173063407616,0.47203596676141024
83,0.035307626862814474,0.0010622642952118329,0.9997963836997937,0.03430783042719789,0.00117568129148619,0.0009488472952299817,15.768889557021058,0.4724634881466627
84,0.03532351944951495,0.0010886228833181463,0.9989195401501504,0.0343245998333404,0.0012137876945150317,0.0009634580517300423,15.713926019798823,0.46993128664046524
85,0.035104609147948065,0.0010559502184527459,0.9989157171006415,0.03410569341129558,0.001184911866802841,0.0009269885693611518,15.75894478799863,0.46944027987122533
86,0.035041579347886855,0.0010438873336181805,0.9979316747871934,0.03404364759802438,0.001200888168725191,0.0008868864840519419,15.78633501084175,0.46873946724087
87,0.035067528723531464,0.0011194852346874725,1.0009812997404937,0.03406654731340849,0.001104552956123,0.0011344175332724147,15.60708485686652,0.4662477196231484
88,0.0349326797161892,0.0010817688066737763,0.9970386886292961,0.03393564103942388,0.0012018715293194125,0.0009616661044193586,15.687533687536074,0.47062491870671513
89,0.034890305322066995,0.0009954183237852565,0.9987405735975617,0.03389156462660261,0.0011202422175319142,0.0008705944263311044,15.7339975998634,0.46678245938569307
90,0.03478684561077956,0.0010327402814469377,0.9966467182347729,0.03379019882506246,0.0011473871866881753,0.0009180933687907115,15.84939308545506,0.475110306404531
91,0.03480035754715561,0.0010446529108052184,0.9978414641064444,0.033802516022875054,0.0011633492295873489,0.0009259565883155936,15.770340722933122,0.4742556380778551
92,0.034676180286392286,0.0012348672418831402,1.0016749368351736,0.033674505379074696,0.001382209962325847,0.0010875245255186775,15.774178906155946,0.47145296169072387
93,0.03466523748342019,0.000925177197004698,1.0011805998291938,0.033664056877042076,0.0010368573093033472,0.0008134970717298187,15.852204197333768,0.47397124269604685
94,0.034435256200421385,0.0009092149802240407,1.0005405370596867,0.03343471546603995,0.0010391266802978363,0.0007793032771842495,15.732395707643702,0.4722235377132893
95,0.03448543971653577,0.0008900799083369221,0.9984350561336347,0.033487004601651695,0.00103452597680994,0.0007456338361564098,15.819589694678324,0.47156379943341015
96,0.03442177422059949,0.0009313711160971861,0.9999771706617562,0.03342179696603566,0.0010603226934096947,0.000802419548053413,15.796051593208308,0.4709826947972178
97,0.03426422359077794,0.0009728062613926544,0.9979073701390795,0.033266316114622316,0.0011017007295748183,0.0008439118013669778,15.872243070146359,0.4740119696855545
98,0.03423924397700911,0.0009100471317744369,1.0004874008476354,0.033238756535634115,0.0010374120943052517,0.0007826821799953557,15.730017002624404,0.47542590104043486
99,0.03421004468895447,0.000833600655325635,0.9990906958367415,0.033210953851793984,0.0009590941926191567,0.0007081071154368673,15.376574284986233,0.45692771112173797
